node_id,degree,neighbours
38723,19,32822 20956 8490 33006 21372 8808 7122 23854 14989 9620 26736 1068 36299 37249 3224 38279 40662 41542 43333
38724,19,23150 12706 34607 7743 35864 15539 26123 25905 19817 26097 15943 3437 17015 3667 17407 4678 41329 43800 43985
38725,22,25072 15956 50 36495 16259 35207 25813 33235 28500 25578 10023 34770 38284 8000 13618 35751 39783 39826 44542 47264 47549 47864
38726,11,1096 36304 22557 9035 33822 25399 21048 9862 23395 22740 24755
38727,24,26402 35202 34256 24827 22359 34905 11832 22112 8207 16152 9006 18424 4595 3000 22505 14937 39001 40365 42633 44390 45599 47408 47580 49828
38728,22,13267 35471 4507 29836 26698 17887 21183 21154 3373 26915 20052 6267 23838 31612 21337 19863 44443 44674 44776 45576 47653 48852
38729,16,34736 25323 29146 17381 14623 1297 16720 17876 5322 154 375 28122 1581 6779 41895 49357
38730,19,25486 29892 26362 11882 38034 17019 25102 26985 12392 38076 4053 21636 35815 28965 24469 28844 39280 42964 44340
38731,10,11995 28090 14879 20435 33023 14418 31322 12115 3932 8672
38732,14,20075 36614 204 31188 16084 29541 12263 24649 20623 20159 33053 31323 45785 49933
38733,19,2255 1598 3120 9067 3398 16044 28904 35694 8700 23902 1158 1555 3726 35742 20506 27341 38849 40482 43330
38734,20,1099 36231 12736 22648 1376 11924 21308 14275 9330 10254 16223 27902 13553 23585 21175 17750 39847 40361 43771 48828
38735,18,33908 21865 6131 34489 18680 1360 33508 19701 34663 22420 24065 26685 4951 23124 5248 28357 44294 44322
38736,22,15097 16961 22902 24670 25041 26899 35692 33741 24665 21971 297 20891 25882 11963 32293 12416 39045 42445 43044 43289 44229 46711
38737,20,12558 34575 14980 9430 25787 37847 28650 14136 12557 36627 35505 19545 7972 23868 4128 1017 41843 42192 43155 47569
38738,23,29828 22552 1361 14010 24909 6385 22378 32300 7687 33504 6937 17339 26249 28864 33811 22459 39655 40296 42170 43523 44656 47454 49141
38739,20,29520 34427 19154 1676 25886 30674 4571 15896 26125 9973 22811 4819 4149 22311 5769 15160 40378 40384 40718 41975
38740,19,18245 37067 31079 23507 26904 21576 27608 15543 17890 20151 14796 18340 35510 13089 24319 30675 40383 40786 48822
38741,26,7219 1301 32672 33559 4895 1692 33980 28258 19963 11945 30055 29201 1721 29059 14720 11023 38756 39143 42847 43710 43932 44573 45007 45562 45629 47389
38742,19,6725 2748 9994 4339 8608 22667 15004 38342 21854 301 8201 6091 21487 36235 25836 7973 40154 45872 47535
38743,19,4112 8007 36568 422 17388 23251 15003 26223 11943 35513 7134 35218 15408 26275 36236 7974 41770 45975 48843
38744,18,23159 3527 8164 5052 4321 19933 862 14094 5112 17104 35478 38075 12695 33753 25289 40988 43542 47711
38745,22,13966 38274 27253 17542 33408 9912 17773 12511 14841 33668 267 9690 4006 38013 36775 14981 39324 42917 46252 49662 49811 49842
38746,14,26552 37418 5163 34997 17925 32451 30087 16416 33947 17140 4253 1572 42707 47315
38747,20,4394 28308 7214 16573 29691 51 36838 25178 11937 14566 15866 16475 15327 14654 32543 7151 41609 45127 47375 48300
38748,17,25188 221 3906 20478 35577 3198 11802 197 33261 4392 12569 10644 29902 3932 41634 47325 49461
38749,22,24896 10020 8338 34286 29978 28363 4694 33614 1172 25137 17795 8724 7837 5593 26126 21833 39400 39668 43071 45847 46072 47463
38750,19,38022 6310 5660 28948 9610 12944 7999 5167 38040 9545 3416 17195 20340 10374 11498 7701 42011 49626 49833
38751,18,24831 34429 16875 2157 34992 4439 20151 2328 23886 561 3477 26693 10188 34098 13435 32661 39251 48730
38752,12,6310 9784 8659 3088 33175 18911 7189 3801 18617 9482 38847 48909
38753,15,21039 31580 16095 28341 9513 15430 23257 12939 16942 16989 9456 2552 43200 45332 49831
38754,18,3771 9683 9041 19647 37339 38576 29886 18744 15482 9728 37664 31995 39242 40491 42688 43765 44121 49463
38755,20,4359 38189 23901 15726 36765 24773 29423 29792 24919 37041 18005 31060 9736 4623 6242 6852 47255 48309 48849 49560
38756,22,7965 3292 25236 18851 4851 24789 37347 17502 32736 32021 38741 3547 15128 27257 13073 10731 40563 42318 42711 43286 46144 47170
38757,22,23137 33691 12257 18176 18823 36340 12574 28463 26114 15655 33970 13129 22634 33186 5988 1490 39411 39413 44927 45609 47580 49405
38758,18,29362 8151 27377 25285 28713 11810 35859 25297 2278 15967 14830 696 20729 21698 14497 36470 39622 49493
38759,19,35366 35062 10614 16356 25277 7722 34622 31136 4761 28458 97 14829 21699 15626 13942 20730 42351 45063 48103
38760,17,19422 9973 24492 19369 976 15842 14757 38441 17970 794 27181 33840 17250 19470 17206 28479 42930
38761,23,37027 35668 21734 4891 10071 14707 371 29273 33526 21960 35756 21230 35647 9634 37579 40942 41166 41311 44930 45019 45377 46409 47413
38762,22,30507 18545 35100 9216 25691 35465 3555 29844 475 32226 38364 21177 14689 29913 38312 33474 39856 39989 42851 46070 47844 49737
38763,19,2292 1228 31756 19120 33568 37031 16745 36090 8631 38272 25523 5713 28467 9041 38023 17365 44326 47529 47545
38764,23,34416 3225 11664 14689 28284 17360 37833 29668 4455 13059 37148 5299 38431 33375 36868 13849 39508 41160 43983 48333 49047 49057 49643
38765,18,15649 29670 35773 21593 27068 16985 35179 36524 6667 10774 27193 8254 28568 22828 10144 35593 41024 48434
38766,20,36506 5357 14781 3996 35621 7744 815 25706 32305 19051 5140 19290 25900 35385 8277 17623 39426 44076 46322 49572
38767,20,33921 24625 10967 27177 13400 8449 24134 7785 2289 29843 8899 3986 37938 24233 15099 18608 38822 40933 41904 43427
38768,23,26932 17550 8105 16438 5970 13703 29930 35643 7621 15754 31805 25438 21775 35523 8824 33505 40309 40838 44071 44453 45554 47346 49586
38769,22,29445 34900 5877 34924 15716 9894 23223 9899 7843 17412 34585 16279 24040 36004 2126 14666 43563 44547 45409 47576 47698 49108
38770,20,30784 27417 37089 26256 23264 20168 23787 8190 9367 4580 23584 2815 15442 8287 30631 14667 43778 45410 45755 47574
38771,22,20693 23345 14653 37857 23584 14722 33757 16045 32149 25993 32727 14667 4544 15021 36619 9598 39085 39334 41784 42465 45597 48021
38772,20,21202 23846 7754 18525 1347 27509 34883 32881 19980 25122 37136 18287 34248 37151 14761 36767 41822 47086 48064 48712
38773,15,20992 23949 15559 13948 29848 24844 3461 38269 20461 31502 9873 34042 46547 47226 49468
38774,22,24290 21312 15979 37160 18910 6347 34067 11609 11327 4367 1321 37115 38603 18420 16948 38529 38923 39402 43579 44016 45751 49992
38775,20,14990 12245 472 8001 351 33752 5086 37790 36692 31807 4157 590 18419 2620 22819 38528 40903 41026 45750 47133
38776,20,4713 21649 32711 2968 32741 12282 19930 5073 8379 24638 5592 35340 8164 36349 5497 21955 42403 45814 48476 49154
38777,14,34306 21723 16312 17222 15081 3770 15408 22314 11661 12253 17986 17899 4331 25096
38778,17,22446 13914 38048 35677 8542 9158 31774 1844 5890 1085 26148 19932 5981 32619 8007 40156 47008
38779,21,10443 29935 3949 13870 4520 37993 16860 27283 26978 29201 34010 8909 10618 14944 37729 35449 41543 41554 42725 43867 46540
38780,21,38239 12186 4188 23062 586 18232 22871 3460 33258 13338 5588 27989 22555 36728 26499 20884 43160 43949 45108 45624 47313
38781,23,26337 20485 1214 34733 7781 6092 34449 4217 33932 15855 8749 25043 17642 36419 17652 32983 38862 44645 45853 47666 48089 48352 48690
38782,12,29320 23372 25582 26978 4050 12544 28011 27651 37855 23961 13085 48387
38783,25,1820 411 6273 18678 19034 4600 8289 13797 4756 17394 14997 10023 35749 28305 7755 6838 38946 41193 43230 43455 44203 44721 45130 46605 49588
38784,19,36562 13755 33307 28913 28028 35009 8588 1319 35278 17214 9369 16933 22029 34747 34378 17256 40224 47218 47247
38785,19,35462 21784 28652 34963 8257 22689 16895 37231 23466 27156 4524 27651 9888 28767 16527 18744 40565 43151 43671
38786,19,33253 17943 18888 37219 1720 2324 18270 6717 20884 4682 18119 13583 6761 18066 3619 6851 41171 46673 48558
38787,22,1520 19766 33955 3249 16054 7220 24642 26925 5145 26693 15451 26064 2618 27648 24939 23329 38945 40564 41055 45127 47033 49105
38788,15,2633 8515 16057 13316 29331 33993 27649 27336 3390 35050 40254 40930 41249 42344 46790
38789,27,24325 21617 37600 5415 21563 34064 8382 1650 4073 6210 32759 20782 2611 21570 14361 11186 39243 41716 41935 42255 44008 44209 48510 49339 49478 49636 49879
38790,12,23308 4709 36594 17728 11165 12916 6305 18581 31224 10798 49967 49968
38791,21,16046 10336 1635 34792 16607 23279 4501 27283 33021 13960 21911 15177 28327 11769 23869 22590 41873 43514 46544 48561 49354
38792,23,16593 31191 21177 13246 11832 16521 10247 24358 29331 3832 11884 20659 25905 18339 37188 27591 39859 40930 41240 41249 43721 44539 49650
38793,14,10232 12645 21511 18593 29071 32147 4080 8471 20004 8994 2442 22702 48351 48985
38794,18,33584 28646 14591 36991 3900 1991 24354 9742 7231 6572 12367 42154 44855 44960 45502 46692 46768 49387
38795,23,3899 37214 13622 7428 38190 20358 33365 326 14809 28380 36873 22053 8509 19697 12366 11692 39222 41219 44961 45491 46680 46771 49388
38796,17,36159 27940 4967 1980 2098 11706 928 17195 8891 8855 7040 33136 8771 8545 20014 32611 44334
38797,18,21445 19792 26841 36166 24428 27532 6366 19770 38064 36186 35982 12771 31942 21026 39492 40115 45515 46823
38798,12,24429 18203 38065 3656 2535 36831 12772 27852 14227 6263 32105 39362
38799,10,12061 27962 18843 7250 32766 9888 2724 15178 13818 3620
38800,15,24914 23846 24606 22893 6344 30982 23282 22870 34356 32426 28131 38952 40119 40682 49502
38801,15,34513 20329 37415 33003 10604 8691 25583 23694 16626 3697 38346 9036 38212 35153 42031
38802,12,27219 21496 38378 26897 24581 3221 9911 30068 29858 12004 914 38168
38803,18,4780 29862 23497 18225 3147 1334 20491 2748 13447 8108 17493 6982 38187 34013 24837 11798 40469 42596
38804,20,31713 29457 28817 34963 5339 36772 4554 23022 31373 4623 34525 23433 11629 10512 25059 5660 38899 39881 42653 48608
38805,16,18638 17505 12437 19222 32729 5586 9624 1019 32941 13828 26308 32168 12283 20307 6316 17060
38806,20,24651 23996 28352 24660 8853 35066 28089 8828 17718 37140 32943 12036 19742 37105 7889 7935 43507 44041 44317 47516
38807,12,33449 29493 37096 1977 14577 37134 25595 7108 31767 2195 120 38349
38808,18,18478 15542 19322 35763 1375 29418 4763 1942 3073 8824 14706 34037 4255 5534 18837 29926 41494 49952
38809,19,18380 34501 7020 25637 17529 15760 15905 33954 10197 29557 20015 34853 25821 25195 38399 31691 46199 47380 47617
38810,25,37017 10196 17412 16614 27037 3098 36798 26640 29592 35795 22102 24711 14366 35407 32032 23374 40006 41693 44078 47379 47381 47616 48070 48298 48651
38811,19,13333 10663 34985 36898 29617 24014 27563 18880 29042 23222 20553 26179 28423 27034 26871 20673 39444 45163 47830
38812,13,26180 21562 18159 36577 1859 20665 9763 10542 38300 43634 43839 47316 49861
38813,21,25486 27905 37287 13000 20083 22431 35624 35428 7576 27198 15807 15545 6486 20116 23539 1705 41538 47073 47605 49601 49984
38814,16,36049 12821 23899 2720 24119 33715 36125 35206 5417 13995 29802 28245 20286 18193 16480 29235
38815,16,24156 38188 13897 34810 10151 9460 35529 13534 20061 6100 23254 21226 37913 3257 13923 7926
38816,20,9155 33653 10113 33437 16294 21656 25200 16953 24750 25063 17051 12827 1574 16842 14117 18571 39954 42497 45242 48114
38817,23,27280 31026 35584 26846 2544 14716 32772 24822 29178 38168 29439 17936 2532 28115 5026 16762 39185 39366 42258 44729 44745 47712 48308
38818,10,32912 24846 4599 81 13630 32180 1796 28926 39139 42065
38819,23,33598 13960 26036 28558 3877 10097 13965 13418 3865 1960 22590 21029 28674 31687 10493 15601 40334 43102 43628 45161 46147 46261 46544
38820,19,36799 1883 4519 34197 32904 26502 22977 18398 9798 1435 1471 11551 5239 15656 25541 23144 39923 44613 47853
38821,17,7300 11447 9980 4910 26902 5798 36298 8283 17520 17422 11805 19272 4437 2267 11579 17670 43040
38822,18,18867 12599 38767 13947 18280 9565 5084 4322 1186 17889 6376 36847 20911 37230 6632 12401 49515 49520
38823,23,21077 29036 29123 6984 473 10561 5960 1371 13633 18514 33310 11652 11656 6834 25691 10963 39230 39949 40161 40162 40222 41232 44528
38824,20,16386 10026 34406 2254 10592 16541 1551 7827 25297 24675 4290 25224 34457 38692 15470 29408 39831 47267 48291 48672
38825,19,796 663 10027 4420 26496 7814 76 29444 34696 12243 2264 7943 25326 17667 7982 21928 39281 48290 48689
38826,22,22025 2443 24337 12665 19106 18504 34256 16167 13023 16439 7985 5338 4159 18917 27649 5967 38910 40953 43386 47234 48187 48322
38827,22,4713 32665 34819 15322 20359 28638 26723 23708 34093 667 23345 25455 13610 17647 8420 12144 43296 43817 44504 44510 46259 47572
38828,17,24057 17241 6578 15899 37678 35366 35408 18990 2507 32659 1474 21878 17614 8971 24448 41890 47415
38829,20,37852 5673 1846 36957 20281 33221 289 12603 19862 7264 20409 6203 21903 12649 39023 40715 40994 45894 47311 49192
38830,18,15324 18322 21941 28847 21444 8139 27254 9460 35866 7838 23731 37046 23488 22819 19908 18540 42540 46657
38831,18,18545 38370 6583 9421 21237 33267 8866 34413 8108 21442 14771 37160 421 8051 25372 39626 44007 49113
38832,26,35601 17120 16606 35068 19387 19425 17472 17779 36991 18552 1623 25203 34776 16109 15308 3899 39234 39679 40884 41562 43655 43841 45112 48337 48988 49775
38833,14,19674 36460 22968 9255 13008 19334 926 35100 6984 35378 11096 28429 48952 49440
38834,13,457 5913 17488 3179 8914 19887 28569 8526 12884 34378 48083 49441 49659
38835,19,27624 1367 8055 6164 15020 18531 9048 28544 1926 18398 557 11944 26170 28328 4736 16829 45283 47595 47906
38836,21,29492 16032 7330 6882 4697 36072 33162 16468 14809 29397 8057 34519 17824 23857 37992 34332 39222 43249 44407 44637 45377
38837,16,16675 35844 27397 22740 11543 30092 22226 12086 28324 35854 12094 8049 1857 17807 11968 38023
38838,24,11929 32973 36946 29871 16154 26012 36180 7376 25715 27117 15294 29441 16771 7875 35312 32904 39247 40514 41845 42372 43499 45663 48959 49928
38839,24,7741 2221 32644 9478 5291 9209 12217 30824 14715 5014 25709 24094 11637 18813 8764 10337 39107 40709 42482 42904 45923 46225 47044 49127
38840,17,11630 17172 4586 36854 26069 20303 32421 12217 36348 25709 28034 10981 10375 7184 40539 40785 45735
38841,22,16051 23038 20173 24597 35757 28351 35580 34943 13499 33451 5870 38262 14983 25051 5012 20358 43580 43758 43956 46230 47382 49825
38842,27,17207 16799 17588 14068 19082 16978 29083 5616 27991 23947 33281 3289 20358 28970 1455 35757 39617 40454 41218 41982 42777 43385 43556 43591 45532 46228 49708
38843,18,15755 37863 8613 17391 32753 35802 26533 24495 37119 14210 13137 37952 19051 26261 1504 4818 42547 43155
38844,20,26762 20750 25608 1411 37815 17981 15234 2990 1348 19358 28505 19843 26485 37779 36080 14050 40120 40368 41088 42072
38845,20,19106 13690 35489 5144 18608 13700 24446 26752 26101 22243 8461 23875 37798 17001 11727 6282 41624 43435 43446 43583
38846,20,13459 19519 11295 10898 22673 10326 27592 14726 12918 21259 14417 20593 7862 6315 12465 20437 42043 45628 45823 48321
38847,12,12520 10632 19358 32413 38752 6733 30930 32348 9784 19705 13208 40502
38848,18,38117 25628 26629 1193 33456 3671 18956 3403 38050 38017 30470 32486 1762 27252 13085 3180 47050 49005
38849,19,28363 4484 23564 38089 15507 35742 5148 6088 27341 18043 32536 38733 12989 26690 20506 13240 42721 43588 46022
38850,16,29288 16854 25050 32781 3922 12526 1298 32457 26534 28964 32152 33060 24438 10473 40802 49623
38851,20,19223 35615 35638 17982 15290 34153 25568 22383 14676 22426 33473 28007 5924 14739 14500 15088 39231 44010 46447 49072
38852,27,21871 8547 12240 36935 32153 2222 25158 29521 3568 20562 10473 2377 21230 17683 37579 35035 39754 40923 41143 42580 44214 44314 44455 44479 44523 46203 48007
38853,20,10783 7953 35629 35660 6175 10515 21666 25655 8230 4220 2024 35186 8228 15904 35397 33564 43280 43411 43871 48021
38854,17,26304 36968 8417 1837 521 32499 10119 2889 22373 22452 14416 12126 7496 41977 43992 44233 44389
38855,17,30782 34071 22324 25042 36220 4420 7814 37437 22472 17308 33628 23948 1839 25749 29145 35842 48828
38856,23,31149 7795 33192 1114 10583 16206 13535 33366 30205 33974 10298 887 34175 25456 4375 38386 39497 41031 42399 43465 44154 47082 47098
38857,12,19250 10880 37404 24541 5540 15158 11507 37868 7269 26210 40814 47788
38858,12,9842 12542 5599 36627 358 24351 37846 888 13538 38968 48955 49187
38859,20,20754 4109 24202 16351 9063 3716 1112 5959 34529 23210 14772 6054 12572 970 6015 34583 41024 41901 44720 48947
38860,23,34314 33746 29262 24119 21648 14841 2159 36945 1654 13128 18722 38272 17192 1003 5792 13554 41616 41889 42769 43119 43633 48874 49417
38861,16,17705 23538 28267 21824 28031 33605 6987 11200 10110 18250 33414 33252 32771 21337 29917 45400
38862,24,18763 38781 9842 20916 32941 19632 32726 4311 16199 8372 32831 13964 20027 4992 24521 32611 40287 42132 42620 43561 45487 46279 47243 47391
38863,15,31655 24753 28186 4611 24993 26308 13587 5037 15189 19405 25988 4997 37871 41183 45025
38864,18,18960 21679 10751 4283 16649 21889 33730 16442 1466 38392 23425 15933 22362 17309 15951 14995 39079 39861
38865,19,38117 20365 11968 16577 2409 11748 31769 28173 12311 9057 14644 2846 11850 885 14268 37865 39446 42373 44451
38866,17,10215 4227 8458 4998 2594 4534 20508 20511 10421 16003 32486 1981 13987 3180 33696 44814 46231
38867,19,29862 11689 19136 17084 13294 10226 25791 21836 33978 24097 18797 37936 1809 9716 45476 47375 48520 49688 49749
38868,20,28617 34454 4953 5148 36053 23858 11578 23468 15232 16885 19024 33540 18111 10785 15409 13191 45070 45977 47123 47499
38869,19,21643 23554 21959 33497 22356 5846 1865 26115 10018 26990 9413 23705 17266 16188 1689 24180 42883 47738 49036
38870,13,4902 28649 9569 18060 13862 18347 24683 38568 31939 35835 21534 7086 40013
38871,21,19756 15386 5962 2131 5859 5049 2551 34771 19323 19827 14041 33835 34285 32806 32608 11454 40138 40160 40828 45445 48842
38872,18,17789 5118 22601 30052 30642 1569 27840 16963 11603 31022 21309 8690 38099 14280 31809 40667 46021 49273
38873,14,9237 19741 37094 9518 33450 27628 31651 32235 22630 38970 40485 41551 45435 46963
38874,20,6888 18937 27995 16031 35449 27651 33253 20709 37468 38578 8958 35576 7448 13768 39160 40894 47140 47598 49285 49658
38875,22,25019 24620 31637 3983 37079 38299 26050 22264 19912 5767 13953 4720 10189 3703 14793 38464 39071 40164 40327 41602 48199 49452
38876,22,16867 36594 36863 20471 29306 11211 18932 33338 38482 36918 18617 6589 36778 29860 7612 13622 39034 40192 41372 46140 48566 49430
